,0.0001,0.001,0.01,0.1,1.0,10.0
565,41.45815547116789,-137.37820915280687,-799.6343394091058,-811.5525401623901,-755.7917436296037,-417.26809226838
566,40.70263576771188,-137.33243472527502,-818.5898614453773,-813.595202346603,-755.8333705731704,-414.686283211138
567,39.76296223878093,-137.33764660606766,-819.5076208082174,-799.54964694794,-735.0836099306415,-414.1883317338724
568,39.48187076388696,-137.30999617201383,-815.6131454389283,-799.8011979445347,-736.8565320036968,-412.10946038302814
569,39.38992853607321,-136.8441758577561,-818.723012026336,-799.6518109073659,-739.4705153801184,-409.2533062446741
570,39.1458300309872,-138.34750908149172,-813.8769582741143,-819.8275709148771,-746.0756646157777,-411.8314236938088
571,38.75020206775097,-138.438720405048,-810.3795918898713,-822.6197906480279,-759.0663248332398,-409.8955686347594
572,38.30346825536743,-137.96882461259432,-808.7178439605459,-824.4301529746793,-759.4899182963578,-409.92736540400097
573,39.602046048190026,-137.4599915691666,-814.7888261756292,-821.8602824192085,-759.4960524061827,-411.1933012910886
574,40.26406086112623,-137.53835101378726,-809.6857661641525,-818.4600605122286,-756.8032163740907,-409.1127689352751
575,40.83917327843571,-137.40197711615755,-811.3284109793977,-814.5183272453603,-764.167607331022,-406.7386353415735
576,42.17843641383836,-137.38864006657738,-811.1145434686337,-827.9114261844743,-759.460447524334,-406.28010087687625
577,43.38008056806526,-137.211113121022,-812.1874332923903,-825.4447723500214,-765.0907936651104,-406.4839938722411
578,42.12142950576088,-136.88488119352527,-818.2806208724468,-830.1679713496939,-772.156838963272,-407.214035071622
579,41.11045172739461,-136.85484881478885,-822.3986059464404,-833.788819845787,-790.5498520578009,-409.2757232105075
580,41.13170479145937,-136.89609250076555,-817.2372293013094,-832.8283238083236,-793.1935783914228,-408.59307818663524
581,41.36630889656347,-136.4918599860068,-818.2213258476825,-833.7919833162232,-773.8728451323046,-408.53963476327436
582,41.23075907174376,-136.75466071518827,-808.6203363531088,-833.9670020883082,-769.8919746022276,-407.65616346562985
583,41.24034146504356,-136.13365412993267,-812.8207317747742,-834.4612837648873,-767.4685707787579,-407.99039681325297
584,40.859748193002886,-135.95162500277766,-812.2532742045582,-841.0381923333887,-767.0757324660127,-406.1349632249934
585,39.06964374520107,-136.04368208229647,-810.0314484119231,-841.5788833180386,-777.7317778401643,-404.5788548895416
586,39.21158622635419,-136.28794592564827,-794.3876473226518,-841.247917730773,-779.016140846797,-401.5228139756517
587,40.783970560707544,-136.4929496176677,-793.0449031143547,-840.0918594732087,-781.2716597140541,-404.1572064270385
588,40.616982544300356,-136.22287331426554,-792.7230496477331,-841.675682025196,-782.0247607355118,-401.5768274814543
589,41.61081150351972,-136.0757180471939,-815.8795578861996,-839.2507109057178,-787.0526485956781,-402.5560373634173
590,43.74726376846374,-136.601705472875,-815.2740401017488,-802.5397934681268,-788.7253722907534,-401.0710321714076
591,45.27393476567531,-136.2302498930837,-816.0522604031704,-807.5830994002343,-787.4672722095675,-399.6428889204532
592,44.305319206949065,-135.82155100598175,-814.3290054474404,-812.4146339931432,-793.3369674373079,-403.23085738414005
593,43.67495586665179,-135.93026570784718,-813.6638412125058,-818.2987979979562,-792.5714942931216,-400.99783618388415
594,46.13038483215824,-135.30799433099648,-812.2415112967799,-828.0245942429511,-788.5707895212211,-398.1247746987307
595,44.05139576472009,-134.25759121041364,-809.3747168162279,-824.2075563428695,-789.2626019590805,-395.6136962413781
596,44.340698273695295,-134.33079197350705,-813.967479718471,-820.5626531172602,-790.8572712468242,-396.40218196137283
597,44.088404767788134,-134.1041103460663,-817.4614110631145,-822.4171616082281,-794.385651949052,-394.83147968594363
598,43.03329098198141,-134.32513786371362,-815.165635701523,-830.5659935981497,-792.5888968966846,-394.86059585992393
599,41.31471380802247,-134.4921363154776,-817.6717923892153,-830.649725848402,-784.2791521465456,-396.3302261034942
600,41.39702421492722,-134.67868788625609,-818.6277894914992,-829.7647066704557,-785.9314059287026,-396.72507247453564
601,42.01091616236453,-134.6769941764829,-819.1454891602142,-828.3113681605843,-784.3080236766095,-395.01249864133223
602,42.86719111529627,-135.01132257303934,-827.4063905162632,-826.353359190361,-785.8097132435042,-394.8370156567177
603,43.86537217800746,-134.19246233553093,-811.7150865494788,-826.8581257557597,-824.7787515654751,-389.9426604493746
604,45.3066340509091,-133.8299532548318,-805.2123561711047,-822.0910882090483,-826.8001707459152,-389.33339165237044
605,44.502086316564494,-134.3955005429835,-808.3809430121496,-822.4432042204993,-825.8691127770778,-388.72887766377613
606,44.74761887779155,-134.2910214398446,-804.6325382758853,-828.3478626685624,-824.2809232047704,-385.90520098792325
607,45.511069510639885,-133.67305559754595,-782.4506668725679,-825.644469831393,-820.3387825412091,-384.0820487581323
608,47.360957076379655,-133.97231549213734,-781.3230254065164,-826.4457837942408,-822.1375817496946,-383.6562581358363
609,47.59246027395494,-133.83361145785605,-780.989165077926,-822.0225977760794,-820.6351289393035,-383.0470985248298
610,47.79454515284925,-133.7225686759597,-779.7087976993687,-821.0755014497595,-809.1209400715832,-381.7267095514341
611,47.802815445481244,-132.36436951920874,-779.2450553593152,-820.9354139989273,-809.5458731864964,-377.0351711038056
612,49.52394350500952,-132.36792797676327,-777.9166845762572,-819.9360583777757,-812.4666976390891,-378.0588236831103
613,49.70692337279294,-131.89187829227683,-777.0257150313254,-821.4390748356931,-819.1266522042015,-377.954006578763
614,50.663255489036644,-131.3987663631532,-780.5994373364114,-822.5323325436939,-819.4177052365766,-382.4810796555238
615,50.37303067074056,-130.72226338760086,-793.7774390866202,-810.9273295451068,-819.3245910211981,-382.9530932188962
616,49.98153447749273,-129.21385144319717,-826.6465825833316,-817.3883599375165,-822.6294243748464,-383.4247945492682
617,50.48073156421697,-129.06713707808515,-826.877105185285,-816.5119540294315,-820.4709523994617,-380.034659703402
618,51.41657227024841,-129.1983211969162,-838.2396350711987,-817.8806274800096,-823.7325879381027,-377.8301641835976
619,51.86146029329709,-128.92227738906465,-837.9132605416688,-818.983047819195,-828.2739875922975,-378.1075937745242
620,52.07347507004879,-128.79144177238436,-836.7679140325624,-820.0413299533062,-834.258135445244,-375.8126429169635
621,52.960107077962135,-128.99188103283322,-835.1507532995565,-820.1101326572187,-836.8428912747934,-376.2955345243193
622,53.31194259928948,-130.10855373339345,-831.9160927956182,-823.4174949614472,-844.5527815230131,-376.68813854004816
623,53.78829112875032,-129.85289113329443,-831.4276941934936,-825.1358512673356,-833.7723998801671,-378.5111654160694
624,54.25777497021475,-129.55980332831035,-826.8211334757563,-818.679263064442,-824.0619921158132,-376.0295484938436
625,54.906392309729824,-128.2746066304777,-829.9117901315661,-818.6552963779147,-824.9130880385059,-376.1321196309709
626,54.89273701015709,-127.95418564613918,-829.2774658798346,-803.9249120526225,-823.7731617909219,-375.1753830606211
627,55.13476156993133,-127.76892590988805,-828.1042727965535,-814.9350434592066,-823.296753271662,-375.60850959358913
628,55.13693283879872,-127.78587770111223,-829.8465321423273,-812.2289380726476,-820.7759719767618,-372.7953184516434
629,55.06939486103666,-128.14755895896835,-832.0657215421401,-810.5600106546058,-811.3977382154235,-372.97982689524133
630,55.72103048513171,-128.50487016894908,-831.1799925332244,-814.4377153239079,-812.0287283178855,-374.32524741143135
631,56.02323123537335,-128.83973059986388,-843.7289330033133,-819.2429666729225,-810.5935881503603,-375.5830445932408
632,58.07776407709858,-129.76659412476954,-850.7402527305485,-815.6448571376175,-807.9601910351432,-373.8679713864908
633,59.14757295162777,-129.3851999820596,-853.6994852743409,-797.2400391672146,-808.7004538147694,-373.7348704448739
634,60.47992610222192,-129.33806689665738,-935.1699907062881,-794.1908525446851,-810.045358273963,-374.51156976554086
635,60.99890476577236,-128.607262844553,-934.8618022118019,-797.3589367426317,-798.8987020791975,-375.0099888241002
636,61.51135093120061,-129.1861239211123,-933.7128763888352,-797.3240745652853,-798.9764617623208,-379.5270907784455
637,60.19152272451687,-129.55251376284613,-936.7361613095799,-795.7084272045458,-794.3437928426835,-377.57856125229154
638,58.25390293512239,-129.68813103344755,-943.9705104817284,-789.1250851699144,-794.0007797472971,-379.63900682613536
639,57.811418372536785,-129.85808380313918,-950.3338991275949,-787.0960211684426,-792.8037779191582,-379.69332096651544
640,58.084570431532114,-129.52314584686175,-948.5867354586418,-786.4019033735921,-794.6019494396222,-380.7526571424361
641,59.20825317971874,-128.92174143385432,-946.9019190138296,-785.1906224337431,-797.2066375380614,-381.70878336690373
642,60.250887412501555,-128.38609158309617,-980.6697744190202,-785.0712855782623,-801.1147896988062,-380.88849528412885
643,61.23414620925077,-129.02445469039026,-977.2416805197357,-784.4265703915854,-797.0129143863195,-380.26969989480926
644,62.87568973513923,-128.95281500327786,-977.0907031001556,-780.2021789480929,-796.4852660528668,-378.18092840636666
645,64.76753303600287,-129.23316322665673,-980.3995253064626,-779.1149585555329,-799.1902404358192,-379.2150415668136
646,64.96573642384436,-128.59895662305559,-972.8916435809058,-779.4127175743192,-803.8991729045597,-382.2798165746484
647,66.02160908683942,-128.71837388974598,-975.3303475000513,-777.578130936999,-813.5198027602174,-384.5311780890603
648,66.62162878688636,-128.77539631251003,-974.9675802782798,-778.0425918755302,-809.9101605487926,-385.5066770511644
649,67.45659712367294,-128.9986128653904,-973.1225944846989,-782.2345748432294,-810.0441447431488,-382.60939481584086
650,67.16540935296798,-128.31542369687372,-971.7065557743111,-782.1046186186085,-828.1224696522564,-381.87447391644724
651,68.18421479844793,-129.17379625903342,-971.1118469412027,-772.2442778080818,-828.5750288390032,-380.3185384793995
652,68.8982241962858,-129.90938108609828,-977.5393736310283,-785.6944595001399,-829.0942885695081,-382.4240684382474
653,69.75825061565867,-128.14582366937364,-975.6021181123323,-785.3353740354387,-832.1505631855513,-380.8205028161706
654,69.69187099276424,-127.71331327654511,-977.3715494127174,-828.8542481429952,-826.4563655265106,-377.0940578362047
655,69.76040948324923,-127.98154707417352,-984.8380168185822,-825.5579561389018,-827.3064327705195,-378.2609369558668
656,70.96870872575367,-127.8162188653647,-990.8733651583465,-827.428147088525,-827.0611741715013,-378.59996878176366
657,70.69787991339001,-128.1250769572697,-981.4961513971409,-831.0084063276022,-835.5297696394546,-377.7489252412972
658,71.00577304975991,-128.47440491221258,-969.0503570808065,-832.6127101705212,-835.2256383184575,-377.6689113709261
659,71.32374477249348,-128.04892186398777,-946.0573319240732,-832.1240040697544,-833.7543989743,-378.0516846883734
660,71.18503865243096,-128.14913188253405,-947.020198425989,-832.7399075954013,-834.3413752279561,-377.3056984220691
661,71.4227505920727,-130.41088319515245,-944.3511416839997,-832.2159446781042,-834.8440172057192,-381.32783189791974
662,71.37149268198107,-129.84572824471624,-947.8492705084028,-829.9752456849051,-836.1900119964548,-382.00979477967417
663,70.59205622719752,-129.68326000548012,-957.2266841098373,-827.9252666222955,-835.0164867850115,-379.4589118801401
664,72.22320236800707,-129.95521988336776,-958.331552843811,-827.2094220408624,-833.5420909979155,-377.9052103830569
665,72.47818267013247,-130.01833358696666,-974.5963353656632,-828.0312556155759,-832.6500308645866,-374.3544016003566
666,72.59235485763617,-129.47480023263444,-957.775867327737,-828.1227027923389,-833.0793212781681,-377.28655057573764
667,73.1978601469388,-129.3448910731193,-958.3973137472805,-825.0082189743541,-833.9154668177439,-378.59476433470036
668,73.42968642529148,-129.80465352568265,-959.7354161098672,-818.9731653313855,-832.361764712879,-380.99339323998197
669,73.83417688045505,-130.34844127017703,-960.6720311517834,-819.6151814946365,-831.4155962698865,-381.5764244761034
670,74.36301996326361,-130.48026708639372,-958.1545517928934,-797.3784065742962,-835.6975661666713,-380.32386707896364
671,74.55130565363142,-130.22592257362433,-958.3646950067191,-797.0591745431366,-814.7979507286282,-380.3196249194758
672,74.69515840813666,-130.79327352346294,-958.5974786662083,-801.797491317008,-813.1650868252941,-379.3175214180711
673,74.6839039711539,-131.1642829254778,-948.842829923226,-802.9361940522572,-815.3247596417561,-376.3834179666886
674,74.01258506771944,-131.6078879592544,-944.8479825464935,-802.6552439615003,-813.8456052287421,-375.7974115834445
675,74.78736348122692,-131.82042405016543,-942.0312104147026,-822.4146459831743,-807.6544523231174,-376.34165766369256
676,75.49487466652258,-131.93921271116045,-946.6968011623228,-807.8220229179356,-815.440325838457,-374.45280512022794
677,73.07564806576477,-131.20710396676745,-952.0984380272046,-812.5419566782277,-821.2708457987084,-374.2156053419705
678,72.24862373727491,-131.1231360659821,-945.8639554843129,-805.3363637802498,-819.3775486529775,-373.9410014663974
679,74.36726026953362,-131.35276415266569,-942.0888946116584,-802.4261062732808,-803.5077979121799,-372.69871016049495
680,73.37722457213448,-131.2297031707338,-944.3295610636078,-807.1064842863437,-803.1863214474687,-372.40538506105474
681,73.22880784849089,-131.52151663009164,-956.5053861444326,-805.9217333618897,-804.8717676019072,-372.893165056252
682,74.09283046185469,-131.1499568121468,-956.5590099329257,-807.3081631799182,-806.0412500430818,-372.88125482146825
683,74.44139263158154,-131.0411561137825,-956.451198417825,-808.2696947596045,-813.6889176453776,-371.3152557897471
684,73.68587900218044,-131.44048866014867,-960.7982351805995,-810.2192733949985,-815.0607954542911,-371.6497872046098
685,74.43297828225924,-131.38039277762996,-962.6201868314508,-810.0150233173321,-817.1444629769834,-371.85083400312857
686,74.17715147442046,-131.62035963637848,-963.7826190855471,-819.772391498305,-829.04924134812,-372.3279347783133
687,73.78929289636964,-131.33813960099985,-967.2574297519308,-818.3114192264568,-828.8836673998289,-370.54549622212295
688,71.88537777236115,-131.73551574890928,-964.8274312145949,-818.9335630588868,-830.9695436832777,-372.3537384749473
689,71.66361208968934,-131.56124184540244,-942.2075493249469,-819.1093006618846,-834.1413679930035,-375.1952894549117
690,70.69708399305699,-130.97686344859775,-944.5160226209995,-818.1842955119287,-833.3771058649145,-377.78364848728097
691,69.48549852770283,-131.19857500143019,-951.4716616967303,-817.9473378531468,-831.0105047430621,-378.6213015239575
692,70.60971850333935,-131.1494140064684,-952.3140645916318,-816.4579866606826,-829.1671014673718,-376.75308464081803
693,69.79889147222029,-131.7562484324799,-954.0237292637146,-811.0322483452034,-830.9948670095696,-375.25856098607017
694,69.41482591567464,-132.11650168234894,-954.108852638322,-801.6087674689006,-836.506311841409,-377.90471749222365
695,70.86068001346798,-132.6033831168289,-959.1983708478679,-801.6179372848483,-840.7264771157033,-377.4980100642656
696,69.24324455181028,-131.9281066116615,-955.5486228850364,-803.3056985074884,-842.8816035177789,-376.0614525610123
697,68.0325811269864,-132.05344006678547,-952.8530971829324,-820.4788160933416,-839.3622882135713,-375.13577898862803
698,68.96444421842224,-131.40416436817372,-956.2104218252978,-812.227468281606,-841.3054220738576,-373.56712454519914
699,71.06261478988503,-131.3769271879728,-955.3137261137645,-808.7345159080262,-842.7485377343448,-371.03685554716975
700,71.12481386301273,-131.0749998808647,-955.333546795732,-808.4214417813732,-839.6784236576027,-370.0344678399942
701,70.44220746530297,-131.53378622404762,-968.7205066535895,-807.5847914808659,-866.6248803461308,-372.6507692589193
702,69.92855063840665,-131.52516098415006,-961.3105563000022,-816.6057179151643,-865.9712359246383,-370.7900903130251
703,67.79325851185341,-132.37199366295738,-958.1943873588081,-824.6099003431128,-842.6453232315844,-371.0963286401941
704,66.55949611112948,-132.79195980895514,-961.8508653675632,-822.627277210505,-854.076135624335,-371.28698447490433
705,67.07879373254646,-131.84048916821158,-981.7954055458739,-821.5557885305531,-853.612242539741,-370.2828501805257
706,66.73381667217676,-132.2521123884686,-983.5029468483795,-808.6893441800089,-856.7233377510205,-372.9960597857496
707,66.08410254173683,-133.32871466316166,-985.7131837617287,-810.1290015135187,-856.531351428203,-373.8508614852315
708,65.4314857464929,-133.33097598825626,-986.4292468325538,-810.6751385411927,-856.5590335271078,-373.3415669850815
709,66.83045230971811,-132.87320367612764,-981.3349150206152,-806.4028351960661,-858.6827543306255,-372.0184556793852
710,65.68749439636537,-132.79941357848708,-977.251530300163,-806.2046248074284,-860.6427774845724,-371.61984402772714
711,65.44916312627663,-132.49189215094614,-979.9687787493307,-806.8642154254499,-865.5661464767788,-373.7738866484457
712,64.40929968546233,-132.85317317072705,-986.4845071774236,-806.956769681865,-861.7741336297571,-372.33172149415645
713,63.586353665778006,-133.32021568768823,-987.6319420444473,-808.1044215380307,-886.2737862194274,-372.3272945689968
714,62.524171860820104,-133.30191227175126,-980.7093364718851,-808.8298203371963,-889.5258897081331,-367.62446736648633
715,62.058463979230076,-134.1363774545756,-968.866728244522,-808.2531233801406,-888.9499395947557,-368.80595712684976
716,61.08187776309283,-135.59325167511727,-936.440667574862,-797.5764425653335,-884.4372926703489,-367.364556082349
717,58.996741669696384,-135.85957787716913,-941.2058730225035,-797.7265173700579,-876.0856245813509,-370.97971549935323
718,58.43778347948978,-135.89442326062834,-929.4672513039314,-792.5181279821448,-873.6235661047422,-370.7581515334182
719,58.80513420299388,-135.01076978084393,-926.9870562220158,-790.6902816093706,-865.298592377993,-373.64444884172354
720,58.46648103995428,-134.9291655126841,-932.4702213351316,-791.8725505045461,-858.4331779808775,-373.124789376133
721,57.88351710377001,-135.12023873078016,-933.0800788529513,-791.9992439557692,-861.7976566240957,-370.7396041269817
722,57.432418843926015,-135.34880185790817,-933.1790475934216,-789.5767674161617,-852.2266314859902,-370.8762266975589
723,57.16765683686821,-135.60317761812016,-936.8267424511088,-791.962159997714,-853.4715014942177,-370.8938445529821
724,57.029512087095185,-136.52853161179604,-936.4874071600665,-790.5956514106199,-854.8929612864972,-372.0971602260387
725,57.3575553739746,-135.97685099838847,-934.1043535229509,-794.4437577735889,-853.7249125041473,-372.93485970858603
726,58.30467825818857,-134.373103896163,-935.9044522465217,-794.8693046457269,-864.4930484812394,-373.2049870435081
727,57.105846808147795,-134.64181124378086,-938.6019219979679,-781.8722008265489,-864.2417233890483,-372.6954448867961
728,56.76584070168778,-134.91102367820463,-940.0007781682874,-781.8892254435476,-874.4248355035136,-374.09114854175493
729,55.55882402803717,-134.7280882667515,-938.0440230772642,-779.2213536308478,-875.6735113417903,-373.2943660888508
730,54.45348068837012,-134.55145391847654,-941.335934645488,-787.2495828461173,-878.1029500010534,-370.0105601985511
731,54.06293625222075,-133.21541784872173,-930.1757152575234,-781.2679793665887,-878.1918028970287,-369.05505249315473
732,53.22792206586054,-132.01879271299404,-922.4150147653511,-778.3629638920398,-879.6910299623877,-370.0736126469086
733,53.93908364958081,-131.99120421705567,-920.9472280449249,-789.3436045586662,-881.495933099656,-369.8091858584703
734,53.291163402337354,-132.23103127574134,-837.938256852124,-792.577459555534,-889.6910549297037,-368.78118866390355
735,52.46276274649133,-133.37105383504445,-841.2303649883518,-789.9125971875976,-915.0197340654179,-371.29607854645343
736,51.86344051831665,-133.0074391447721,-841.4166122627518,-789.8810944017398,-919.3998148564947,-368.4770871062203
737,52.538888179868266,-133.03542296150874,-840.9858244572948,-791.2709166777472,-918.0436828720998,-368.20997303914237
738,53.45189335671168,-132.24334986071455,-839.3937999208846,-799.9446616842272,-919.9326525310934,-366.7083981580181
739,53.297694019323025,-132.0364272608586,-835.9031757888328,-831.6877782343902,-924.6561546550057,-366.1652035477812
740,54.71841602287077,-132.53423170473954,-843.2394995152622,-831.7124588314853,-922.1763139702002,-363.9883826612708
741,53.73343200169397,-132.37328238689707,-842.3562130627589,-831.2461447863715,-921.6024874617661,-365.28322538902
742,52.781121282811256,-133.2537439044238,-812.7748926855897,-835.4865062201353,-917.8054916130018,-362.985489864264
743,53.64485730075447,-133.79936699893338,-814.6270810728392,-836.2550094492977,-917.0725249800147,-365.51255705481736
744,52.76242925324912,-133.67898708664796,-816.8736668001147,-842.430311424408,-923.5709222707529,-364.37738648962323
745,52.88236225329285,-134.0684556817328,-820.9784411958142,-842.5346016512885,-921.4243499374701,-364.40203261381816
746,53.14696328595064,-134.01660460364388,-813.8194562705241,-853.5953860277227,-916.0449866853805,-363.4940178123229
747,52.57634928217428,-133.84279220274865,-812.0153463053036,-838.9315380791645,-907.7867695590488,-360.3938348949563
748,52.44043092688068,-133.50196014247211,-812.9999644434882,-840.9502289451978,-910.9949434053145,-360.39780752615917
749,51.7578371439216,-133.2804409115524,-814.1615715189251,-834.8423298045684,-914.0100638752457,-361.8915452119478
750,51.33581062866606,-133.28331652294125,-817.0244478024983,-842.5355288196012,-899.058730553399,-362.63369013436824
751,52.59351305948219,-133.21164671947622,-813.9515566742114,-843.6148411500915,-909.726330718826,-364.69072103477185
752,53.73675261247954,-132.4765167087845,-806.5371715044716,-831.2677307291846,-936.9329113888546,-364.4731646299917
753,54.26401459895814,-134.36805275554264,-807.7318008184507,-827.1392670851909,-935.6498350467392,-364.2482713121439
754,54.816187964680815,-134.48555824252944,-815.6746894099244,-786.48607196465,-933.2055199072486,-365.88200526141156
755,54.74643265240678,-134.5890627329691,-811.9453854072885,-788.6564423931201,-930.4815780425268,-364.95977124839624
756,55.299759272664566,-134.33369708110905,-814.5405630951886,-789.1173462166392,-936.1985649509304,-364.6332228598957
757,55.18322606767727,-133.81566549196535,-816.125439892567,-784.5709075053103,-928.5370658162549,-364.1627649952034
758,54.89944744115071,-132.7705944928009,-861.0060664182279,-786.867609795498,-931.1654400914678,-365.20692684373296
759,54.39819233123989,-132.5687445950858,-863.5725116983543,-803.1062045924668,-930.3879328563755,-366.9454732225892
760,54.80076348475381,-132.53735268991505,-861.8209419917082,-805.572159510992,-931.3553908731575,-367.19476310814616
761,55.031377385986126,-130.3900056220755,-860.9674625304335,-803.9715106196892,-946.5793860842837,-364.65526624080405
762,54.647164834293065,-130.69074047990057,-867.1089886716471,-805.9353202860947,-945.3855281485398,-364.18078841708245
763,55.93459759270854,-130.55891024578543,-855.2613032916212,-806.8494234212365,-945.500176412994,-362.1650457595572
764,56.382050232222554,-130.4004334583216,-852.7510957979898,-807.0837552521466,-944.4694145147067,-364.6472845418266
765,56.15976922093587,-129.81124150420962,-846.8404019382276,-805.1159411187019,-947.2771477700386,-368.0341201286038
766,56.664940654479516,-129.7998883956616,-845.609604575703,-801.9014145469902,-947.7911956970535,-367.9440787164972
767,56.73864538524442,-129.73773580415093,-850.82005328013,-815.0094309732398,-948.4470340115372,-364.9039797545422
768,57.08437205179989,-128.82287496553457,-855.9545462442306,-818.3637611861952,-950.9973140575125,-363.48247951134516
769,57.22776297496189,-129.28675001532815,-850.5630844613684,-823.500600788835,-950.3436162583779,-365.9000712504534
770,57.03354623274076,-129.62586634986215,-853.3258514212883,-829.1339178676872,-939.0968532438122,-368.4377802223163
771,56.83014108434256,-129.93114897779907,-861.7105724332163,-824.7631079178366,-947.4440479347762,-369.7502002383122
772,56.97413844581203,-129.95852386929656,-861.9830921029841,-820.7676097384414,-949.935966724321,-370.1386384833269
773,57.11033666286866,-129.9240966833566,-873.9663878879155,-860.5153268072306,-947.5171076768634,-373.21514384509885
774,57.06211919330829,-128.87440816592013,-875.9669729626044,-861.9885604792119,-946.9276500044111,-373.02646444846835
775,56.490208895630005,-128.51363910620387,-883.1289056392193,-840.3361974260114,-948.1313160359281,-372.05313913661865
776,55.182492216166686,-128.5226765677852,-879.6864857516501,-840.0955207950487,-940.1882580435351,-371.81051256367033
777,56.24078016778234,-129.51650047481215,-871.7799546772673,-834.7973321563379,-929.1563304753053,-371.8679004540263
778,57.061115997247605,-128.40994521634514,-884.288320787711,-836.1967838387267,-926.1196117108778,-368.9158230443188
779,56.705175062084464,-128.54145598279314,-892.3169688626251,-839.7517588378753,-924.2862190509827,-368.4462791301716
780,57.52098273199399,-127.20958832616238,-891.2534960324646,-845.8324596003255,-927.5622868026533,-369.05001340013615
781,57.115460533402185,-126.71328926716609,-886.0490322490045,-845.917352745285,-927.5284745538191,-368.07794586039114
782,56.18976314978481,-126.80210567072965,-886.2850371743714,-844.962131228628,-930.2787352623507,-365.0275549647423
783,55.85810969959884,-127.15501605200025,-881.305763161444,-843.0749015115663,-921.8493693519044,-364.8347753008479
784,56.38473095748445,-127.00182614125664,-883.3522985186792,-836.1969320548923,-922.146210345757,-366.89437007191754
785,57.5777873139746,-127.17114816668841,-883.0496112716224,-837.438369255132,-913.0261463388138,-368.18354735796464
786,56.57411580074171,-126.63297157388753,-880.9318713486075,-827.6228769432382,-907.0650996502812,-368.63515839951083
787,55.471462148215366,-127.0867707748283,-878.2718310345917,-827.3685747250777,-909.7114270539947,-371.72145270346505
788,56.66431669688583,-126.71133301392638,-878.0656488730331,-829.5127813965502,-907.6405623856587,-373.08592045150465
789,55.83270126979836,-127.1867194386574,-875.7254283273738,-837.643798594545,-900.1059888750844,-370.81276750758565
790,55.33362679466749,-127.44396057114447,-890.2251963782084,-843.2110838942431,-904.4294573884939,-370.34007463588523
791,56.05030392824408,-127.66895144409602,-880.746327242897,-838.7700078559081,-906.1806432044322,-368.53283504461336
792,55.047551274248974,-128.13103408155894,-882.3192451517566,-834.6132098822011,-900.725254035016,-367.4589197916879
793,55.9988290118824,-127.55520358704672,-881.1644072353931,-839.9957971939406,-904.1877028752116,-369.54331516581937
794,55.78631531712313,-127.50199204377662,-882.0741737532481,-842.997721070262,-901.2407414640785,-369.3907080856389
795,55.76669082456128,-127.41516097165935,-878.5123277647449,-843.8469262665817,-904.8804242766929,-374.42657697663
796,56.609332809603714,-127.5683213187649,-879.4392115982159,-844.4998250966008,-901.0007255543061,-375.06606530565017
797,58.12008765808646,-127.01727249180202,-878.472774190477,-843.9082401328961,-907.176309385769,-376.5309174439985
798,57.43567421329333,-127.04466839116596,-883.1861033182734,-842.8491498328763,-904.6295326080543,-373.26770571978864
799,57.658733726934024,-127.86200734789877,-883.8466152543028,-843.0205350312092,-907.0485304457376,-372.0706972854922
800,58.05788882457847,-127.98096114290348,-884.4587021564647,-856.1650523740838,-905.6195513434355,-371.89209765535395
801,57.95124645233513,-128.27428173667727,-873.0509722699765,-859.9739274533122,-914.2280969897819,-369.1964540752017
802,57.181389348613266,-128.1400806470037,-873.7439304366411,-852.1124050891842,-913.1493482890683,-370.1449198061364
803,58.51701856223352,-128.26187575384844,-875.1096701780813,-840.1733885362333,-897.5692070361805,-370.0959586483582
804,58.47981214657798,-127.32817886497561,-874.1357497597819,-843.1447806106522,-889.4823577863713,-368.7891538223336
805,58.84973390940647,-128.1602199685584,-852.7015851756129,-851.9087243442198,-888.4544644943951,-371.96738079179124
806,57.86515040635645,-128.41623179136013,-851.3575943285697,-850.7164162756894,-886.3157325745972,-369.808271116289
807,56.82409932987902,-128.10621865660588,-852.3600477853942,-849.6547286360499,-884.8725364001224,-369.5578461467345
808,56.26874996793105,-128.04348722730901,-856.1805088085707,-850.2265924244535,-882.5873637931531,-368.55207657225253
809,55.51207500148689,-127.95203137500228,-860.879047364073,-847.2133065344216,-881.8573596606105,-369.38904122495506
810,55.28772216942896,-128.27095701189458,-859.3210828798968,-865.3662978249297,-881.577335379683,-370.94127088532895
811,54.35183340945121,-128.70679730122473,-856.3605494033695,-862.2835994439213,-877.6968221956969,-370.4293266549321
812,53.67881412113351,-128.42971543632586,-851.5193026542821,-876.0741062326812,-886.3804532358065,-371.387255038086
813,52.67687821273368,-128.24924720601982,-852.5886356020038,-873.9782144971704,-856.1428119574917,-371.40570013869853
814,52.130012763174385,-128.0827152008655,-853.4069815963353,-897.9239732402068,-853.5820672774403,-372.58728322313584
815,51.05188338665595,-127.56312034604949,-851.9750329555777,-898.9278049965155,-852.3444629626923,-370.90710524023086
816,50.37639827379479,-127.61432845404626,-849.8834090502172,-908.4639653400855,-855.5246261533979,-368.58364200345096
817,50.74498429944492,-128.97465309355076,-844.5500186753773,-907.2183999988364,-856.3876086248212,-367.14914474044787
818,49.18917484521389,-129.44543445048544,-846.0119872841153,-909.1793345850991,-854.6509332821181,-365.9132764287167
819,47.65959631297009,-130.72615784448027,-847.9466036688407,-909.0535189464525,-855.4093129013746,-364.0151904097706
