,0.99,0.97,0.95,0.9,0.8,0.5
167,-100.91100378064156,-114.76814896246337,-145.89880384930407,-132.77571997200238,-555.344392373979,-46.420485189196604
168,-99.47908450877647,-114.03801874240375,-148.52178183958392,-131.34975231275328,-557.9925699249462,-45.13166132025207
169,-97.31678959524983,-114.46548481960802,-150.13750640559735,-130.9988308035378,-558.8535314848091,-46.817475215170276
170,-93.95751399732995,-114.48485420733304,-149.6869358933968,-130.2937888143595,-558.2474238858471,-48.02734332547054
171,-92.26349718385498,-116.73118645642393,-149.15358772476523,-130.32982960500402,-552.7483323011503,-48.42241051723577
172,-90.06428415076329,-116.10953052859195,-149.16172293308165,-130.21850000714394,-553.7777399391191,-46.35286536433428
173,-86.8044602211069,-116.09779547837434,-148.23330303957778,-128.9040965209109,-552.4299280577986,-44.886063613757635
174,-84.13804232292905,-117.76148721773548,-146.47390218801556,-128.70496217598026,-550.8774618762914,-43.67172301666714
175,-83.09473894753125,-118.76164853547363,-146.3184613420557,-127.3679544783572,-546.8923995173795,-44.9706464726596
176,-80.7767629937333,-120.34723515679178,-145.76176828341124,-128.557121906894,-544.0614392573543,-44.36616114101639
177,-80.47657099607447,-119.65521576760601,-143.95991426638508,-128.1635449732905,-544.0101153526343,-41.61530364153389
178,-82.6671964722542,-120.61028384642965,-142.64883722808784,-127.26806529472974,-544.653670468625,-42.510701600180575
179,-82.06135216292134,-121.32334252553217,-140.37859438494695,-126.0510598694125,-544.5387335262059,-41.234411014872165
180,-79.52955436034797,-121.49227766966825,-139.53318194657408,-125.5079384344462,-549.635778036416,-41.51036796783654
181,-74.33889657106431,-123.51024880735582,-139.06374792782094,-124.59003760242011,-551.7259011822669,-41.714741322133
182,-73.53096173509157,-123.66577490795622,-138.88081194752056,-124.227930262779,-553.9206343498961,-40.474787165980594
183,-73.00715753509031,-124.3739798732692,-137.3001294930945,-124.0376589916412,-554.988069682584,-38.54771043491811
184,-72.62005990693422,-124.51593474423494,-137.668115676557,-124.52477819291897,-557.6646648900781,-37.05067224635007
185,-70.08534985630493,-126.49671328527212,-137.75248653576529,-123.73576609364454,-556.861018026843,-35.75718913497286
186,-69.8492754087429,-124.7917350838148,-137.84230752050348,-122.77630890449966,-558.6111572453452,-35.285545908172566
187,-67.37378585330812,-123.76574459630217,-136.98330113479332,-121.01346821610997,-562.2281779518576,-36.75981369504858
188,-64.70316989653242,-123.49531067436602,-135.88479496187506,-120.58881626901865,-563.3721414759066,-41.018198050982726
189,-56.392915287695075,-123.2882481268097,-134.65195867041905,-120.60890490636017,-558.815622833009,-37.199229970747524
190,-52.371666880023916,-123.83279084076392,-133.95326902812425,-119.91998839244947,-559.3439885991966,-34.92756516936643
191,-48.4846250167504,-124.2173021791188,-133.45042202881984,-118.75354022890696,-557.3389872721633,-39.090764183259736
192,-41.96887732031849,-125.16157032352997,-132.4033057258991,-118.28002586975579,-557.2949297121737,-39.85957590336459
193,-37.188701210502515,-125.91333108040202,-130.52553440692498,-118.16129972306868,-557.7577115579646,-40.50356767578298
194,-30.68994203148049,-126.53627763660762,-128.69541388434007,-117.97751054734397,-556.91274879194,-39.243583691054
195,-28.928949606035868,-127.93753521221487,-127.75298014905125,-118.07099034115063,-556.9582611800338,-38.47839279299766
196,-27.537812510193586,-128.20168711758114,-125.79848004857779,-116.87909960606626,-555.6188471552402,-40.56352047937439
197,-23.119350330347448,-128.86509805170655,-125.09479210339721,-116.1091164173151,-558.4640698505685,-44.30305184911506
198,-18.167485182641137,-129.0344376493942,-123.9237091134704,-114.33882027096153,-558.7807718917545,-42.9441238241853
199,-14.10884505709321,-129.49311894686866,-123.46219652919991,-113.43941353618577,-564.0626225253749,-43.19728357870009
200,-10.053348163714904,-129.89582660964112,-122.67402324915415,-112.95820426662534,-563.0352213281343,-43.03362638056091
201,-6.689472584723051,-130.53131823887298,-122.66398184145088,-112.35311142934967,-563.9405693000513,-42.5056529979085
202,-5.836045537951223,-132.11951817616915,-121.13342601416616,-111.99354164511351,-568.5553002103803,-40.025973339660624
203,-3.187785062889162,-132.6249011321321,-120.59829695823605,-112.16624589040734,-568.4774984606263,-40.36082702365657
204,-2.4569587069157333,-133.37308585193549,-120.34016375412153,-112.97230768272078,-571.134360050598,-41.048048028765024
205,0.4421298712699041,-134.31382824425017,-119.46429854251828,-112.90850828413721,-570.5846590877231,-39.40342069525407
206,-0.45535942934770207,-135.55902606136914,-118.98343153883347,-113.108742382697,-569.905918864647,-40.842717108081835
207,-0.3104002479660626,-137.36906839962683,-117.44893519068209,-112.45366232877886,-570.7178566194947,-37.64979788990316
208,0.08395378751358379,-137.61551655517079,-117.22775695306296,-112.15012269243242,-574.9038572821696,-39.497735222934026
209,2.5751394188952275,-138.05108166280988,-116.08457411751097,-111.72307738707097,-575.0104266370912,-39.64284096542079
210,4.429747069372229,-138.82529218804154,-116.14150373104019,-111.3018009533094,-571.0191860015515,-34.43601548632343
