,All Rewards
2565,191.6592352550121
2566,-15.28237558326849
2567,85.88177217856423
2568,-67.30164791415265
2569,208.27948945609373
2570,95.09373998322482
2571,-84.72368028894418
2572,118.27363245899919
2573,-52.17354811391067
2574,244.51083775031475
2575,259.7939653828091
2576,-32.86719681672675
2577,100.16533649447663
2578,158.75988986444042
2579,-85.46173949722021
2580,205.24060677857688
2581,203.90972846632175
2582,198.9596912564463
2583,129.01210723282878
2584,-85.2679574773704
2585,169.0466142991596
2586,48.008356626552555
2587,-58.69626959127766
2588,198.03999694328584
2589,202.67982195221032
2590,5.641060506314233
2591,55.770583506586476
2592,174.76844795518943
2593,128.53828744546303
2594,158.13093529972033
2595,96.38330193955478
2596,189.27355828275316
2597,-10.746642083510906
2598,242.1934216490653
2599,-59.76469108182364
2600,194.94892254662318
2601,198.22606065853324
2602,95.97959297908545
2603,159.59827288697892
2604,21.577520001489646
2605,164.96411952661595
2606,105.54153983122882
2607,52.15102770554775
2608,65.86594801782651
2609,90.60270548582992
2610,81.29359183100928
2611,149.90315855788438
2612,-208.92364812366378
2613,-1333.971017820857
2614,-560.5119379576945
2615,-1869.408332057934
2616,-820.8459731082072
2617,-61.01143338502597
2618,-251.93617716325903
2619,-332.190323394162
2620,-3608.44615894055
2621,-46.473489526413445
2622,-1307.533870167069
2623,-707.374191673713
2624,-438.6227021825126
2625,-648.1091023561247
2626,-724.3366289984148
2627,-16.28349273018995
2628,-747.6289257096938
2629,-645.3655732191805
2630,-723.4277228394299
2631,-1968.1082559833444
2632,-912.4237782256095
2633,-947.8327563849821
2634,-1168.4196363856572
2635,-82.83897594583044
2636,-513.3879237988937
2637,-1367.7649104005134
2638,-2186.9096837507154
2639,-732.940381041884
2640,-870.5023893725432
2641,-1920.206381884989
2642,-1691.5590327214554
2643,-526.3886515698368
2644,-870.9616713167893
2645,-766.0471924614001
2646,-647.1389473222685
2647,-554.0364342543444
2648,-586.2266023922807
2649,-511.7496208021179
2650,-773.4515931390101
2651,-2972.1422223937766
2652,-518.3586487733735
2653,-627.8362746779247
2654,-643.4716332624541
2655,-1278.277324175306
2656,-494.3269215038193
2657,-857.6043468427648
2658,-478.8030741217134
2659,-483.4980877733823
2660,-678.6018994083206
2661,-725.5476076185843
2662,-650.5074360349286
2663,-507.72489168952296
2664,-485.630154491453
2665,-1004.3279330623981
2666,-507.39623510748953
2667,-773.5832063542359
2668,-821.5760299824221
2669,-645.3433244546734
2670,-1142.8342652917472
2671,-704.6136870465062
2672,-743.1153736035994
2673,-554.3483365530467
2674,-769.14688168441
2675,-2703.1806222309947
2676,-615.9629990674191
2677,-712.2532922710369
2678,11.951685886188585
2679,-495.5694354839975
2680,-1235.8997881499843
2681,-617.5061645787629
2682,-590.3863006967583
2683,-575.7759422881032
2684,-581.0099578779909
2685,-564.4649060991469
2686,-876.4432425129289
2687,-530.3265003331239
2688,-775.538593184317
2689,-619.1758129338708
2690,-915.4304823877077
2691,-1111.4342937048023
2692,-473.8150120832203
2693,-574.2268046874926
2694,-3333.629261603665
2695,-1331.0341087759014
2696,-5837.537068046312
2697,-5174.023506441894
2698,-494.57179399700834
2699,-911.6694132155276
2700,-644.8616857558011
2701,-607.0092881578586
2702,-659.3290259357036
2703,-565.8697557233147
2704,-535.1594651463533
2705,-590.897561942103
2706,-892.075964721316
2707,-615.2965688846576
2708,-870.102300074279
2709,-1696.4496823532938
2710,-1861.8426690968413
2711,-657.4967928573072
2712,-546.4979741721284
2713,-577.9618269052069
2714,-548.8837632192642
2715,-683.8849513179915
2716,-617.4112882752142
2717,-897.5328455904719
2718,-1011.2342342679726
2719,-1013.2206924245384
2720,-630.728782046747
2721,-459.65037440147717
2722,-751.0891470747499
2723,-625.8480918412
2724,-516.6958837936236
2725,-573.3994291290588
2726,-566.5471158137785
2727,-624.2413342479878
2728,-631.6458659559072
2729,-241.64731164575514
2730,-554.9187052702512
2731,-738.8221329881948
2732,-1335.1674874431546
2733,-906.9995901896801
2734,-642.8627715165721
2735,-507.8634258719854
2736,-1181.9808664047318
2737,-1240.4581202418444
2738,-523.9020450080632
2739,-1280.8838396597778
2740,-497.28497933144064
2741,-823.6726750068434
2742,-131.37519718512922
2743,-2580.5983567111707
2744,-1171.689589290474
2745,-1249.4849321777117
2746,-478.28840133738385
2747,-1235.0981136100834
2748,-718.9959832981749
2749,-494.9402110499071
2750,-75.24452351387417
2751,-368.5470298956718
2752,-713.3464900262904
2753,-1188.2864605882844
2754,-1063.1620287060327
2755,-1025.6790702294777
2756,-1445.8089605296623
2757,-594.3369426793863
2758,-853.9444092546454
2759,-429.64287764247314
2760,-681.6291140932399
2761,-636.7029861692795
2762,-920.2608794644411
2763,-760.1910045497204
2764,-425.23428360606835
2765,-1494.7733090549189
2766,-530.8492558173534
2767,-1047.4934679505145
2768,-1299.4163144539375
2769,-521.3411129573559
2770,-660.4255716963376
2771,-914.9822103172387
2772,-1055.218397439197
2773,-506.2569896212285
2774,-474.88655710568344
2775,-421.6964562922595
2776,-602.7637425533975
2777,-709.1849553730759
2778,-1189.1099658540961
2779,-541.7003607600902
2780,-860.4585311104335
2781,-462.0909771467632
2782,-705.0760899891204
2783,-651.5707588109532
2784,-912.7699112512363
2785,-613.7835213757297
2786,-619.5435883426762
2787,-2370.541829632017
2788,-601.7851901739291
2789,-896.1872847611542
2790,-3566.3988684301903
2791,-584.5899718241865
2792,-519.3706650073547
2793,-492.02583565743726
2794,-466.25333768244917
2795,-681.2370003685307
2796,-768.784825549407
2797,-608.1695734480414
2798,-668.6730407783489
2799,-505.71749564564556
2800,-588.6950965374533
2801,-496.13391279245343
2802,-669.2339475131082
2803,-2194.6099965991834
2804,-831.8781214775607
2805,-577.0762995742409
2806,-555.1048064798779
2807,-565.5552898955391
2808,-529.3667651286893
2809,-906.6525177608911
2810,-625.6271004278232
2811,-858.8552914151343
2812,-611.3704797220996
2813,-1477.9888489092934
2814,-635.2472783350294
2815,-683.8872439350814
2816,-525.5053720451422
2817,-629.5801571780981
2818,-543.7618984577467
2819,-485.16091011805383
2820,-1859.0281418337393
2821,-529.7258334749009
2822,-663.637166574024
2823,-735.6728073081622
2824,-2602.37605883138
2825,-6568.384332246648
2826,-753.413498283251
2827,-929.8701473640499
2828,-655.6798935968889
2829,-615.4348062859092
2830,-697.6585503386017
2831,-586.4357731509958
2832,-592.9553069117414
2833,-402.6747331005974
2834,-2968.679543765913
2835,-427.0955305365723
2836,-521.28337415056
2837,-938.276395716703
2838,-738.9796921815146
2839,-472.63220163397
2840,-547.0272009184029
2841,-52.46741068815125
2842,-1171.7573603439391
2843,-849.7893808264323
2844,-532.0807726371963
2845,-716.941074859254
2846,-39.380848741085984
2847,-1138.0028572386761
2848,-4.446150021155802
2849,-605.4863887765497
2850,-535.0848160607188
2851,-1062.0628751330323
2852,-1812.4197663358148
2853,-66.6764764341213
2854,-441.7728438456035
2855,-424.0071399675342
2856,-560.4879749830852
2857,-677.9562432751226
2858,-504.25767782308696
2859,-284.32623354823704
2860,-14.860058394207485
2861,-598.4735171329954
2862,-480.2741476422861
2863,-607.4271462284952
2864,-610.5382593606553
2865,-612.326921731539
2866,-706.6736715102572
2867,-1990.1397458004715
2868,-652.1327925173092
2869,-875.1539307663738
2870,-617.2066958916528
2871,-414.80146616336054
2872,-752.5319995322483
2873,-1940.6165509812276
2874,-808.7936989017111
2875,-506.29788048638756
2876,-957.8606397229788
2877,-796.1417833365064
2878,-792.5644990229512
2879,-998.1216941608146
2880,16.246559137992136
2881,-699.5726797327476
2882,-1454.648339506502
2883,-550.0978375670314
2884,-680.9277502231795
2885,-686.1963062992393
2886,-962.5345935843618
2887,-11.2217676976246
2888,-696.8345717238552
2889,-675.1588742145217
2890,-995.1946056836973
2891,-554.6920436043099
2892,-849.2752932120744
2893,36.802132735319816
2894,-999.5537631579069
2895,-1233.9394426369818
2896,-680.137860905853
2897,-841.8832231468236
2898,-697.209102113246
2899,-609.4927172974087
2900,-710.2497749609093
2901,-625.1912946661591
2902,-802.9561366137509
2903,-651.3623411760294
2904,-1135.7356421244929
2905,217.446918313632
2906,-1846.404457249869
2907,-1015.803654209117
2908,-1940.5024862588161
2909,13.523675587790265
2910,-585.508879216955
2911,7.390740440311234
2912,-29.521049811633958
2913,-1092.2119065138481
2914,-892.5232013360585
2915,-1255.5852381863276
2916,-567.8504565067152
2917,-345.1608115401659
2918,-46.17629840710876
2919,-641.0092467575582
2920,-1300.1625521422386
2921,-44.69788213758957
2922,-43.808722522774815
2923,41.68074261060238
2924,-47.7443194632025
2925,-1403.1961409929488
2926,-103.1666634518185
2927,-565.8082364854392
2928,-513.8133639625041
2929,-791.4030496335115
2930,-66.31812257142826
2931,-526.769204291795
2932,-1160.41839331981
2933,-727.9348255836784
2934,-699.3773211390637
2935,-71.72546617384756
2936,-972.9440877889239
2937,-692.1637856753435
2938,-601.1615758847674
2939,-28.399390698845508
2940,-852.3968473647185
2941,-68.28068580542558
2942,-2419.5317865865873
2943,-570.2830431714971
2944,-1804.715577262636
2945,-735.2808030304202
2946,-1275.9800605142977
2947,-532.4832139575735
2948,-511.8303694200092
2949,-587.4906242048561
2950,-651.3147865480151
2951,-106.06948769769637
2952,-729.7522673660301
2953,-70.00622828501513
2954,-70.29350566941221
2955,-581.7833956566313
2956,-127.0168887512377
2957,-96.87970361285491
2958,-3090.5111474607234
2959,-17.40228527010764
2960,-637.4872611773438
2961,-709.1343949904817
2962,-477.38292813835534
2963,-632.9096625185528
2964,-451.8145344624062
2965,-843.4354458774772
2966,-278.3981621344608
2967,-618.4285806092252
2968,-824.0029930754444
2969,-547.6457295659804
2970,-567.2666691793844
2971,-2730.8229866168112
2972,-762.1482176911109
2973,-81.03745462437084
2974,-74.88390894549093
2975,-57.395929172890646
2976,-517.8123866504138
2977,-89.34459937147436
2978,-517.8525692247529
2979,-275.0937850927739
2980,-977.4131893580668
2981,-652.3297765705604
2982,-539.2914976304556
2983,-4181.040680446549
2984,-538.0514602782079
2985,-645.0478303164379
2986,-682.6231034874733
2987,-755.6187890932187
2988,-883.2078086813436
2989,-63.46892233169744
2990,-987.8955602300178
2991,-685.5530783319241
2992,-129.31157029123872
2993,-1029.6335187988552
2994,-605.5671885188938
2995,-684.3247009591504
2996,-785.2815889695067
2997,-1090.1427885242556
2998,-1798.1895842505733
2999,-889.8640949403011
3000,-61.52128091811194
3001,-465.2597323214963
3002,-593.9921837102258
3003,-1401.186130451837
3004,-619.8276946376391
3005,-702.4224361562459
3006,-1804.675579328278
3007,-567.0850738135732
3008,-92.77415965847362
3009,-52.79150840278797
3010,-517.3154904190366
3011,-683.2903764500797
3012,-113.85115753804617
3013,-549.8962223390986
3014,-95.45189848676367
3015,-80.52221400187678
3016,-852.6785541152585
3017,-84.06126524474189
3018,-736.4707014659735
3019,-86.4981968002719
3020,-102.68495289666271
3021,-103.24100360508021
3022,-695.8906627271525
3023,-463.94084852439124
3024,-646.7411112938779
3025,-157.52921287706675
3026,-728.3085599029215
3027,-752.6593318163242
3028,-794.023716930411
3029,-1305.6170466555495
3030,-817.3439478510495
3031,-682.1872339785042
3032,205.20541582081245
3033,-158.80847023190876
3034,-49.00078639932
3035,-690.0824289876681
3036,-32.91407462040732
3037,-80.78808389378396
3038,-571.3948530495093
3039,-74.31690554653235
3040,-415.11240465659813
3041,-34.56217051548026
3042,-855.3536327098193
3043,-96.17826736601539
3044,-17.923814623586438
3045,-47.891939830372905
3046,-121.04124815576715
3047,-100.34779468470386
3048,-126.87155634789099
3049,-55.17071632221871
3050,-163.62119493389238
3051,-168.6844994301831
3052,-127.85444120746746
3053,-161.63303818075588
3054,-980.7794763261749
3055,-174.24730837362893
3056,-167.60000859240512
3057,-211.3043136931514
3058,-294.16058494591545
3059,-763.4718761642383
3060,-205.7729680663914
3061,-191.92867044753288
3062,-315.22841385371066
3063,-200.8718154033554
3064,-320.59364693481643
3065,-152.11983565843548
3066,-164.18636963656812
3067,-156.1661154068446
3068,-561.0179520523384
3069,-184.0816365931652
3070,-418.9556621293381
3071,-207.86533163025302
3072,-178.28139456901533
3073,-223.91598291458354
3074,-160.3137414714002
3075,-385.71614239134243
3076,-9.792534465157388
3077,-6.739953430937277
3078,-129.3678178726164
3079,-131.26518615556733
3080,-110.25199280398046
3081,-322.89273525532496
3082,-21.445503089880546
3083,-658.345460732524
3084,38.40014858657086
3085,-31.53268540243822
3086,16.86697838041414
3087,51.05194391323469
3088,-28.270739131106097
3089,13.858142841636038
3090,41.63536718301484
3091,110.72403476831116
3092,-32.18254482203372
3093,78.39273096693742
3094,-509.1085230037592
3095,61.31460876726974
3096,-61.783076166628206
3097,12.632164707725197
3098,102.9161879164833
3099,-16.59154831230613
3100,58.36845900907973
3101,-74.72355610565255
3102,-86.10336402505186
3103,-97.58578281467629
3104,-66.48026579206297
3105,-24.39782152054947
3106,50.14639480061098
3107,-62.52123713210736
3108,51.96772125378726
3109,-32.95026083628392
3110,-74.51824525041307
3111,-48.79522721127542
3112,85.56939755790744
3113,-77.08819165425311
3114,-82.11248761786567
3115,-145.86445394706485
3116,-52.8627985849639
3117,19.194928822599337
3118,96.2559693362606
3119,119.10376748503188
3120,-23.081337549069982
3121,18.44258484412454
3122,59.65253696854569
3123,-12.420112638203364
3124,246.35471596064423
3125,-89.14438670901475
3126,-25.844706942274883
3127,144.57779242323832
3128,3.888959708238873
3129,163.1500962885541
3130,-107.23774768942056
3131,-82.25650030879304
3132,-31.270234664224375
3133,-16.929292734702727
3134,15.822046556318853
3135,-131.24598663528877
3136,-98.0931332378486
3137,57.315578760239205
3138,38.481785024546035
3139,-134.57650447991472
3140,122.00011300793085
3141,17.180378871525917
3142,1.598676467168768
3143,108.751363741558
3144,8.59303259403687
3145,53.157288303651626
3146,-20.19633673157213
3147,86.65972956238343
3148,62.34199331306327
3149,131.8770903461897
3150,135.1663896173656
3151,160.9062693168345
3152,265.6939654102921
3153,120.95699275247595
3154,136.04907799022433
3155,73.83189872755781
3156,-70.44819225515043
3157,187.62935569062367
3158,5.386376202565955
3159,131.45968717486085
3160,-32.811392424093015
3161,73.95691524410373
3162,146.02757089737506
3163,42.32630058705976
3164,120.44565347751751
3165,12.094665924581562
3166,-66.87588412873237
3167,-15.856561628021936
3168,132.45112665630143
3169,-61.562023549464826
3170,205.69273394840184
3171,25.677979213073044
3172,-57.91732936199202
3173,65.6775923362204
3174,103.3791875736876
3175,-17.651070110753473
3176,148.73997331229947
3177,-63.87225252496047
3178,23.312175774462045
3179,-8.356500906294869
3180,113.12970479623002
3181,-47.20365926807834
3182,45.86744834141001
3183,-25.21278587858643
3184,91.68862369944182
3185,-24.83630431484768
3186,-8.784751947806669
3187,66.89119468019553
3188,4.255372776743087
3189,46.451810316418666
3190,-61.66833371003207
3191,-77.6713205385232
3192,83.05484605967197
3193,40.06845959547903
3194,26.027448007835755
3195,67.04153756187169
3196,-139.34300368331424
3197,58.409767546290624
3198,-17.136831333973575
3199,-60.40722289091924
3200,85.09692748084723
3201,101.87427049646642
3202,143.914871573379
3203,68.98251688970612
3204,-72.40412704237633
3205,-79.34369249045304
3206,36.346582748479065
3207,142.82188851611787
3208,84.61943749277916
3209,30.134823731067637
3210,148.7684278946189
3211,104.80626784469302
3212,118.24063826215249
3213,125.6886894199784
3214,97.13728549660773
3215,111.95390113933091
3216,113.13837817175192
3217,141.5944440221543
3218,18.978533654566633
3219,117.26036641812817
3220,143.1291022184652
3221,99.33707340753566
3222,117.79593127987114
3223,-113.99352118998115
3224,153.2004315334161
3225,123.45713290334515
3226,135.29891125418675
3227,105.01710525401349
3228,94.29918393261033
3229,126.58527431748809
3230,129.81032080795603
3231,41.89395304251141
3232,-5.7497290809868815
3233,18.63999907697584
3234,7.408022787466749
3235,163.20992320241356
3236,89.84900136131446
3237,121.97348518468178
3238,136.87247768099778
3239,119.95433719071204
3240,51.67506967702283
3241,109.94077707543697
3242,103.46889569295747
3243,72.64838039102631
3244,137.623728649291
3245,52.36175145969527
3246,87.82893337585398
3247,76.37288895509755
3248,96.75984537166661
3249,130.8322617916517
3250,73.96826831061684
3251,81.63748528907456
3252,84.84108167781486
3253,118.79381329267825
3254,159.94099106038948
3255,126.25943789578963
3256,144.57166480136445
3257,154.7270404976853
3258,115.67437813660615
3259,97.70244581346077
3260,47.08886402080327
3261,141.59567041020313
3262,148.16903682174836
3263,108.4511608281313
3264,139.5869720499395
3265,107.38515489780015
3266,120.65598869982624
3267,100.94799741830049
3268,116.47863513365763
3269,165.35628432487906
3270,128.03519590958373
3271,127.3185745734822
3272,117.312229731895
3273,131.06536832241795
3274,150.16775031264322
3275,137.3036250897171
3276,142.06471536505805
3277,161.63078621689408
3278,118.42658150995004
3279,114.50675673119457
3280,131.1080453247413
3281,13.648292699977318
3282,114.73147565428609
3283,164.03226388351453
3284,143.56800298797177
3285,201.62877506398883
3286,135.5558544840249
3287,154.8987685251833
3288,140.92438363801537
3289,130.3308270327419
3290,-33.997978508420545
3291,142.86918320516776
3292,141.23876841667345
3293,99.63675937194286
3294,143.31585580886704
3295,126.18624711463116
3296,20.042729127564996
3297,136.71400394379856
3298,151.9561610074748
3299,24.091862718772205
3300,111.53195436684501
3301,140.2061600719479
3302,89.07952254734562
3303,88.13978283654923
3304,142.21645315688764
3305,137.6696988627707
3306,38.144727974614625
3307,143.46405602762874
3308,4.027372186641969
3309,94.43124753064463
3310,102.60045569346596
3311,106.86793473892902
3312,112.07864707264703
3313,88.06580135221682
3314,95.22577660978737
3315,141.55458713315997
3316,134.12356271422763
3317,131.82197403989076
3318,203.53343812153827
3319,71.05817000492972
3320,141.45406111268986
3321,104.66492434659409
3322,-46.899785653029184
3323,138.8112265976917
3324,25.679023159080188
3325,126.72373332520304
3326,135.61320193980998
3327,104.20708755783582
3328,142.11972074249715
3329,120.5938506652634
3330,220.20203836727376
3331,-32.65516424996768
3332,116.73058854136447
3333,-55.48216720227515
3334,126.21253816012775
3335,200.53678705597108
3336,86.74231093128436
3337,122.2403308348947
3338,57.055475645932944
3339,108.43659959436125
3340,119.963424604175
3341,82.19970572287448
3342,110.29983088377584
3343,49.92020444805178
3344,119.25476218452859
3345,98.37802099335224
3346,116.64663581955705
3347,119.74288841868221
3348,91.05996713469737
3349,-25.839524237363918
3350,125.95608090079108
3351,146.4117902578071
3352,-47.1228612004912
3353,-32.93969429050149
3354,223.91508866116746
3355,46.21508653824307
3356,-3.895000568467438
3357,169.6440566010292
3358,-245.32625312839346
3359,133.21778031896756
3360,-35.861318306232775
3361,103.52190438819679
3362,-78.26913498340286
3363,101.16802300941218
3364,134.56647716301836
3365,134.466453433743
3366,-29.812765900020395
3367,118.92634424907477
3368,22.2611829160833
3369,109.8452255583219
3370,102.55673523131989
3371,-22.216311904331448
3372,146.1222621850885
3373,122.13907065301758
3374,119.82077773642223
3375,144.35235102481238
3376,201.29612716731572
3377,-59.17720530222027
3378,86.66977209158685
3379,53.43488259817954
3380,-24.779171379600484
3381,128.2418728548813
3382,-42.0816054446078
3383,123.8851118665257
3384,136.82067732497853
3385,193.25828205284643
3386,-56.83746295556659
3387,119.33804559907162
3388,159.26008551323952
3389,30.698772217524407
3390,93.47465460595024
3391,198.51867454140756
3392,152.55354039500963
3393,179.6691198071535
3394,88.53415435675686
3395,54.45065579069919
3396,134.2840322063455
3397,150.86597261369067
3398,190.5988603400154
3399,64.30624430126062
3400,100.02811548320234
3401,108.55088854551268
3402,195.97159933180117
3403,128.59746989448126
3404,55.24500913316627
3405,-35.10389339907306
3406,106.53408353978077
3407,81.55037603385684
3408,-53.68772986895683
3409,-14.941061560437987
3410,54.74644743932975
3411,-37.99530266907131
3412,201.92399555370275
3413,213.8502332105519
3414,176.78089695396167
3415,126.6133919802572
3416,-5.918887894613363
3417,121.7408519577652
3418,108.0039054163181
3419,184.61191591743517
3420,104.37591046857625
3421,53.78526441390954
3422,87.83527255490277
3423,186.86919935213746
3424,133.82613032121992
3425,126.87022815274283
3426,125.21774586663027
3427,74.45365269441552
3428,149.18734793839715
3429,177.81429596315516
3430,220.30019473278065
3431,-33.30135396366424
3432,109.61904432583738
3433,148.00717961723979
3434,129.53292260853334
3435,-141.2750209320832
3436,46.65278600733781
3437,82.9573959685904
3438,129.3804857106819
3439,143.52503557892913
3440,89.4295705463091
3441,118.20494250780486
3442,-57.53379026090687
3443,141.86351947846316
3444,90.93981099915806
3445,136.4048778889011
3446,118.91266917659989
3447,124.71554404069435
3448,113.81749824129518
3449,54.309538704898
3450,106.90509923008372
3451,95.39283385690861
3452,226.40521173727936
3453,202.31999965873024
3454,145.08066671675832
3455,89.66230180989147
3456,250.1162336065752
3457,155.9622355275681
3458,149.91202168025276
3459,118.77710470185332
3460,-42.79185314547729
3461,152.325848807342
3462,130.08680470750483
3463,-60.07847429178025
3464,150.71134991275997
3465,143.1612386891805
3466,122.83045015654561
3467,-65.12071691966142
3468,142.30351233534475
3469,83.5112753907285
3470,112.46230809415573
3471,156.34964740402347
3472,132.7504154459849
3473,147.72616381880601
3474,120.04544159663406
3475,134.18505879346645
3476,112.11101797806853
3477,115.29079844077225
3478,115.66933449683344
3479,136.79127207397872
3480,128.65219086281425
3481,135.6522766699388
3482,81.86789257957729
3483,158.3207251800022
3484,-12.068432080489913
3485,133.1089196210931
3486,-79.33577916604405
3487,176.02693019866712
3488,137.37111101493593
3489,129.1019990613888
3490,-41.73730816682416
3491,81.49028507066728
3492,121.58351500585621
3493,146.89272925105556
3494,141.14900172091177
3495,147.9060752002774
3496,145.75290059187802
3497,-225.63587966559194
3498,106.51212860746168
3499,207.80287247690273
3500,151.00323677115296
3501,-63.09975273785972
3502,117.92696841592539
3503,143.06933686269772
3504,164.45558867721593
3505,163.77716478303375
3506,-14.366724565127058
3507,-33.54863020053875
3508,127.21870410776762
3509,-14.31150669303156
3510,30.753939141240807
3511,196.55616799819558
3512,91.18589879094237
3513,126.80644621421014
3514,142.89258347181757
3515,-8.813291442260208
3516,140.92154110819894
3517,158.58360254040068
3518,219.55214976922022
3519,218.95567295183474
3520,118.92525211909823
3521,18.546550759380125
3522,96.42969808948195
3523,177.15020858956854
3524,-60.41197150263659
3525,250.6941050875749
3526,-57.57727550211888
3527,129.01999272946614
3528,105.49465326684552
3529,-130.54392366554254
3530,123.62055945682869
3531,117.88371957792317
3532,157.2946765546221
3533,115.58490592829715
3534,252.87801126667688
3535,124.399700750841
3536,-50.3052422837645
3537,124.68915548908261
3538,137.65001227088652
3539,-94.56601443373941
3540,-72.06252719487591
3541,177.63342693621195
3542,101.12805520873954
3543,168.7024108219157
3544,-69.16307964912974
3545,206.2519044101187
3546,-68.9175786255595
3547,233.40985437458164
3548,-18.729186463295775
3549,137.4851521583525
3550,151.77922686423017
3551,148.93799587692533
3552,151.1445012996806
3553,133.98388753391202
3554,-61.12355865558732
3555,-73.2614689880667
3556,101.6424214114899
3557,140.0019701655802
3558,129.2218743154569
3559,157.40435983259113
3560,9.939561547446829
3561,51.607650017275034
3562,152.21601376882836
3563,122.30220232237538
3564,141.11567325009207
3565,140.76781766484325
3566,129.40295668831547
3567,158.15324508291155
3568,233.32305020171577
3569,142.1637360321293
3570,124.52500162098704
3571,6.957012874923606
3572,198.87682058013564
3573,-28.22843675826556
3574,3.8532471981223892
3575,82.77666442925987
3576,107.20293024624308
3577,127.15823923905124
3578,147.42921075690379
3579,-1070.5781264628008
3580,156.40572476295856
3581,120.14235346963216
3582,222.31510765959322
3583,24.78595195685983
3584,31.820521981455897
3585,98.42797063630097
3586,102.17400421271694
3587,75.12022939644753
3588,116.78993231723095
3589,57.7634478935272
3590,89.38645503204648
3591,117.79217716610314
3592,136.4786914708829
3593,74.84916768267158
3594,105.32371085611612
3595,130.41540581627692
3596,130.50801492088303
3597,137.80574277319118
3598,118.67959604325259
3599,129.1735458617411
3600,145.91096997730122
3601,98.26369110605235
3602,95.11227822646826
3603,145.52032553266065
3604,130.40717080835023
3605,110.10437271741176
3606,114.20369559801657
3607,95.04139269680782
3608,110.37547561280505
3609,114.57692756518802
3610,147.73760040438185
3611,114.25361146411177
3612,83.01696222672925
3613,160.70814655115285
3614,137.99282044059458
3615,139.60200902695402
3616,114.53811872929376
3617,149.7552366263051
3618,145.65310986797493
3619,86.37492657351689
3620,138.4079926830705
3621,140.52713352962158
3622,116.64603617818972
3623,82.06270571373996
3624,126.51052453700967
3625,69.59401993071508
3626,130.8729017341814
3627,116.38572512232031
3628,104.7472479626451
3629,181.5183009622629
3630,199.49204223048332
3631,-9.872573617059743
3632,91.75500487203274
3633,140.99447786806422
3634,121.1337224316491
3635,147.49756555782315
3636,77.25948286073466
3637,109.1348919987499
3638,118.56942942800127
3639,115.23842202841865
3640,-41.76003837817403
3641,122.08404598331292
3642,105.47315131614668
3643,107.12770205089284
3644,110.37847090185583
3645,130.42039374326203
3646,107.6893450947517
3647,111.40863115047054
3648,107.62204750523968
3649,111.53671928301887
3650,111.63066854273626
3651,-33.03138352959384
3652,192.3321786075207
3653,174.52353784843973
3654,-8.083523280957053
3655,100.82249371017427
3656,196.20278973762635
3657,223.0886942104162
3658,114.21215905380102
3659,144.86057719194793
3660,186.08323921994162
3661,-57.94991101868982
3662,142.13910878257045
3663,229.75755586414886
3664,107.96154244958733
3665,183.93798132863145
3666,106.25264444613343
3667,207.7577475654396
3668,128.24917796247473
3669,-36.318831291712414
3670,222.14938476871447
3671,93.88305917638257
3672,89.45432603196444
3673,-42.11004939924028
3674,93.94220523807772
3675,183.16795416033784
3676,190.60034629867326
3677,-43.515158013947996
3678,-68.80954745129263
3679,143.4925847703652
3680,185.31648308389552
3681,124.39704229299143
3682,104.46540408638901
3683,-29.212846359593442
3684,119.070487301168
3685,129.73040664684234
3686,130.39793430580823
3687,135.52809806815262
3688,139.58432256253047
3689,154.18632132289406
3690,134.68124534259857
3691,125.71861892663811
3692,127.03230847527821
3693,118.79076983198136
3694,119.65047353490539
3695,125.83174360059914
3696,121.0445668348922
3697,119.81870162482302
3698,126.09344661031527
3699,102.93701533277515
3700,-9.348252788467121
3701,-62.38488524462464
3702,147.57717745816635
3703,85.65472387913361
3704,185.25616964040728
3705,108.6056819298521
3706,100.68138071993083
3707,125.24620021943369
3708,102.75614094589649
3709,117.64092593614556
3710,201.13537944268094
3711,83.71943459617768
3712,130.5908106610966
3713,141.1996461037639
3714,154.62827340098212
3715,130.64928645671728
3716,107.65087254908494
3717,124.12530186728458
3718,225.65244242654913
3719,106.03182641651588
3720,198.35586873514023
3721,84.37955463979294
3722,85.83478294295824
3723,98.49255360827021
3724,81.96877941486855
3725,92.8939076745963
3726,107.92148723742508
3727,101.0330061948614
3728,97.11114747723656
3729,217.71807256188544
3730,126.77053309172881
3731,202.095622807153
3732,122.6313723978106
3733,120.28410766662552
3734,124.50685198346804
3735,110.34586418430563
3736,115.73962909168476
3737,91.7460994155672
3738,137.1230259730461
3739,89.36663534474295
3740,119.89519896464373
3741,159.17870899510456
3742,106.20689313538551
3743,139.022716489375
3744,96.89332018336353
3745,127.90703765496893
3746,120.40660172983384
3747,140.37166948932628
3748,121.506998083025
3749,149.61095905607615
3750,161.91170237458954
3751,142.52595188238928
3752,142.1106833256588
3753,127.19359599678015
3754,126.02945713574914
3755,9.29645726245549
3756,138.30706382350812
3757,180.8371850109511
3758,98.34881734834636
3759,147.87745594471977
3760,148.98406404565137
3761,124.7492061772116
3762,134.82002274820144
3763,117.75646848519344
3764,115.9156503697931
3765,112.27911670293844
3766,113.52353163912838
3767,132.91359034961891
3768,127.89727621993336
3769,249.81360368792548
3770,261.8560344520498
3771,250.32905621734756
3772,209.90964860182635
3773,244.90514971761485
3774,232.04976579342065
3775,243.8172428979942
3776,114.2155237680681
3777,215.7057688226406
3778,214.57064678645838
3779,207.40558963603925
3780,236.42890237733008
